owner_id,id,name,role_name,is_roundstart_role,type,victory,faction_name,mind_name,mind_ckey
471,1738,Traitor,Traitor,1,/datum/role/traitor,1,Traitor,Al'tira Sh'konsen,mentaleater
473,1739,Wizard,Wizard,1,/datum/role/wizard,0,Wizard Federation,Zagyg the Brown,kyky3782
474,1740,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Violet Velorum,caralmorgan
475,1741,Changeling,Changeling,1,/datum/role/changeling,1,Changeling Hivemind,Danny Moon,dedmarazm
475,1742,Changeling,Changeling,1,/datum/role/changeling,1,Changeling Hivemind,Eric Isaman,tinary
475,1743,Changeling,Changeling,1,/datum/role/changeling,1,Changeling Hivemind,Natalia Koneva,zickusable
475,1744,Changeling,Changeling,1,/datum/role/changeling,1,Changeling Hivemind,Russell Lauffer,winlinolol
477,1745,Blob Overmind,Blob Overmind,0,/datum/role/blob_overmind,1,Blob Conglomerate,Blob Overmind (910),ramiro181
478,1746,Space Ninja,Space Ninja,0,/datum/role/ninja,0,Spider Clan,Slayer Shadow,peperspray
479,1747,Malf AI,Malf AI,1,/datum/role/malfAI,1,Malf AI,Voice,gon501
480,1748,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Kaylie Pennington,stepansamp228pos
480,1749,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Kaede Klein,individuum135
480,1750,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,mouse (267),individuum135
481,1751,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Kenneth Harrow,chef2020
483,1752,Wizard,Wizard,1,/datum/role/wizard,0,Wizard Federation,Magus,hans32
484,1753,Traitor,Traitor,0,/datum/role/traitor,1,Traitor,Abdul Ali Rahman,weedmoon
484,1754,Traitor,Traitor,0,/datum/role/traitor,1,Traitor,Michael Goliafof,maximalist
931,3695,Nuclear Operative,Nuclear Operative,1,/datum/role/operative,1,Syndicate Operatives,Marks Jones,barakon
485,1755,Nuclear Operative Leader,Nuclear Operative Leader,1,/datum/role/operative/leader,1,Syndicate Operatives,Ivan Huga,marlestr
485,1756,Nuclear Operative,Nuclear Operative,1,/datum/role/operative,1,Syndicate Operatives,Danny Moon,dedmarazm
931,3696,Nuclear Operative,Nuclear Operative,1,/datum/role/operative,1,Syndicate Operatives,Steven Koolen,wyrmp
931,3697,Nuclear Operative,Nuclear Operative,1,/datum/role/operative,1,Syndicate Operatives,Micheal Winston,paket228
485,1757,Nuclear Operative,Nuclear Operative,1,/datum/role/operative,1,Syndicate Operatives,Thomas Leech,jacobmadson
485,1758,Nuclear Operative,Nuclear Operative,1,/datum/role/operative,1,Syndicate Operatives,Artem Byblikov,hwat1204
485,1759,Nuclear Operative,Nuclear Operative,1,/datum/role/operative,1,Syndicate Operatives,M'ark M'rshan,morkleb
485,1760,Nuclear Operative,Nuclear Operative,1,/datum/role/operative,1,Syndicate Operatives,Milosh Greenle,ovechkaden
485,1761,Nuclear Operative,Nuclear Operative,0,/datum/role/operative,1,Syndicate Operatives,Syndicate Robot-439,misakiw
487,1762,Emergency Responder,Emergency Responder,0,/datum/role/emergency_responder,1,Emergency Response Team,ANIKI,yazhenya
487,1763,Emergency Responder,Emergency Responder,0,/datum/role/emergency_responder,1,Emergency Response Team,DOOM,mfd00m
487,1764,Emergency Responder,Emergency Responder,0,/datum/role/emergency_responder,1,Emergency Response Team,Bishop,snacksman
487,1765,Emergency Responder,Emergency Responder,0,/datum/role/emergency_responder,1,Emergency Response Team,Falcon,shahmatist
487,1766,Emergency Responder,Emergency Responder,0,/datum/role/emergency_responder,1,Emergency Response Team,Frank,maleyvich
488,1767,Changeling,Changeling,1,/datum/role/changeling,0,Changeling Hivemind,Archie Moore,silvershake
488,1768,Changeling,Changeling,1,/datum/role/changeling,0,Changeling Hivemind,Wolter Kefier,snacksman
488,1769,Changeling,Changeling,1,/datum/role/changeling,0,Changeling Hivemind,Bailey Patel,nuclearknightoriginal
488,1770,Changeling,Changeling,1,/datum/role/changeling,0,Changeling Hivemind,Ivan Huga,marlestr
488,1771,Changeling,Changeling,1,/datum/role/changeling,0,Changeling Hivemind,Troy Orgail,deahaka
488,1772,Changeling,Changeling,1,/datum/role/changeling,0,Changeling Hivemind,Danny Moon,dedmarazm
488,1773,Changeling,Changeling,1,/datum/role/changeling,1,Changeling Hivemind,Calvin Wilson,kots222
490,1774,Emergency Responder,Emergency Responder,0,/datum/role/emergency_responder,1,Emergency Response Team,Нех,hexo4yxa
490,1775,Emergency Responder,Emergency Responder,0,/datum/role/emergency_responder,1,Emergency Response Team,Vodka,mryaroslav
490,1776,Emergency Responder,Emergency Responder,0,/datum/role/emergency_responder,1,Emergency Response Team,Fenix,hwat1204
490,1777,Emergency Responder,Emergency Responder,0,/datum/role/emergency_responder,1,Emergency Response Team,Dextra,darkfurrsss
490,1778,Emergency Responder,Emergency Responder,0,/datum/role/emergency_responder,1,Emergency Response Team,Phi,peperspray
491,1779,Xenomorph,Xenomorph,1,/datum/role/alien,1,Alien Hivemind,alien hunter (73),flyingdebil
491,1780,Xenomorph,Xenomorph,1,/datum/role/alien,1,Alien Hivemind,alien drone (774),darkfurrsss
491,1781,Xenomorph,Xenomorph,1,/datum/role/alien,1,Alien Hivemind,alien sentinel (220),sourse
491,1782,Xenomorph,Xenomorph,1,/datum/role/alien,1,Alien Hivemind,alien queen (214),hwat1204
491,1783,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,Alien Reaper,fatfat
491,1784,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (772),heavenlyblue
491,1785,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (242),heavenlyblue
491,1786,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (972),heavenlyblue
491,1787,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (225),balphagore
491,1788,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien hunter (744),heavenlyblue
491,1789,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien sentinel (461),flyingdebil
491,1790,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (892),balphagore
931,3698,Nuclear Operative,Nuclear Operative,0,/datum/role/operative,1,Syndicate Operatives,Syndicate Robot-580,pirogsema
932,3699,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Seamon Light,t1metocarry
932,3700,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Avtandil Sirikanovich,fortunateson
933,3701,Wizard,Wizard,1,/datum/role/wizard,0,Wizard Federation,Lord Tetrindol,nechto
934,3702,Traitor,Traitor,0,/datum/role/traitor,1,Traitor,Loreto Bunten,theorangetim
934,3703,Traitor,Traitor,0,/datum/role/traitor,1,Traitor,C.O.W.A.R.D,lampapixar
935,3704,Changeling,Changeling,1,/datum/role/changeling,1,Changeling Hivemind,Drill Gnoos,grozaandgrom
935,3705,Changeling,Changeling,1,/datum/role/changeling,0,Changeling Hivemind,Keegan Hunt,valois
935,3706,Changeling,Changeling,1,/datum/role/changeling,0,Changeling Hivemind,Sal Lord,knot94
935,3707,Changeling,Changeling,1,/datum/role/changeling,0,Changeling Hivemind,Johnny Blade,deyneristarg
935,3708,Changeling,Changeling,1,/datum/role/changeling,0,Changeling Hivemind,Issa Messa,darkfurrsss
935,3709,Changeling,Changeling,1,/datum/role/changeling,0,Changeling Hivemind,Dmitriy Ulyanov,andreygysev
935,3710,Changeling,Changeling,1,/datum/role/changeling,0,Changeling Hivemind,Patrick Kimball,gon501
938,3711,Space Ninja,Space Ninja,0,/datum/role/ninja,0,Spider Clan,Quick Fox,sergeymedvedko
939,3712,Malf AI,Malf AI,1,/datum/role/malfAI,1,Malf AI,LUH 3417,steklianniiork
940,3713,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Ruben Foster,justchel
941,3714,Prop,Prop,0,/datum/role/prop,1,Props,mimic,richilakroch
942,3715,Cortical Borer,Cortical Borer,0,/datum/role/borer,0,Borer Hivemind,Primary 9895,lazarevvladimir
943,3716,Nuclear Operative Leader,Nuclear Operative Leader,1,/datum/role/operative/leader,1,Syndicate Operatives,Isaiah Vader,maleyvich
943,3717,Nuclear Operative,Nuclear Operative,1,/datum/role/operative,1,Syndicate Operatives,Kar'drzi Morshar,artmusic
943,3718,Nuclear Operative,Nuclear Operative,1,/datum/role/operative,1,Syndicate Operatives,Taras Krapov,kapbi4lovelas
943,3719,Nuclear Operative,Nuclear Operative,1,/datum/role/operative,1,Syndicate Operatives,Zikkykikati,flyingdebil
1009,4094,Traitor,Traitor,0,/datum/role/traitor,1,Traitor,Zikkykikati,flyingdebil
943,3720,Nuclear Operative,Nuclear Operative,1,/datum/role/operative,1,Syndicate Operatives,Tate Benford,precisionandgrace
943,3721,Nuclear Operative,Nuclear Operative,1,/datum/role/operative,1,Syndicate Operatives,Paral Dune,kenariys
943,3722,Nuclear Operative,Nuclear Operative,0,/datum/role/operative,1,Syndicate Operatives,Syndicate Robot-944,grozaandgrom
944,3723,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Justin Pokrovsky,devidelander
945,3724,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Juan Williis,moonlight7
947,3725,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Miron,xryak
947,3726,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Matthew Parsons,feudeytf
947,3727,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Destra Shakit'ta,vipo24
948,3728,Traitor,Traitor,0,/datum/role/traitor,1,Traitor,Vladislav Sokolov,falconplus
949,3729,Changeling,Changeling,1,/datum/role/changeling,0,Changeling Hivemind,Toby Bush,tobybon
949,3730,Changeling,Changeling,1,/datum/role/changeling,0,Changeling Hivemind,Jake Pliskin,no570
949,3731,Changeling,Changeling,1,/datum/role/changeling,0,Changeling Hivemind,Albina Steinau,t1metocarry
949,3732,Changeling,Changeling,1,/datum/role/changeling,0,Changeling Hivemind,Sivean Doulson,sivean
949,3733,Changeling,Changeling,1,/datum/role/changeling,0,Changeling Hivemind,Noah Cowart,artmusic
949,3734,Changeling,Changeling,0,/datum/role/changeling,1,Changeling Hivemind,Evelyn,mercurialaste
950,3735,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Sergey Spasskiy,serejaroot
951,3736,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Miron,xryak
951,3737,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Tate Benford,precisionandgrace
953,3738,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Harvester (22),robicod
954,3739,Wizard,Wizard,1,/datum/role/wizard,0,Wizard Federation,Chaos the Undead,sleak88
955,3740,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Dragan Sheshel,ukline
956,3741,Emergency Responder,Emergency Responder,0,/datum/role/emergency_responder,1,Emergency Response Team,Albina,mauzer98
956,3742,Emergency Responder,Emergency Responder,0,/datum/role/emergency_responder,1,Emergency Response Team,MANLY,zickusable
956,3743,Emergency Responder,Emergency Responder,0,/datum/role/emergency_responder,1,Emergency Response Team,Oleeg,lotark
956,3744,Emergency Responder,Emergency Responder,0,/datum/role/emergency_responder,1,Emergency Response Team,True,individuum135
957,3745,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Tichiyayahachitaya,ukline
957,3746,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Hakatakahchahihichicha,lotark
957,3747,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Yataki,kronosdyx
957,3748,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Yahatichachihakahtaha,kurvoattano
957,3749,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Yakikaya,nikopast
957,3750,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Kakahhi,aaaash
959,3751,Prop,Prop,0,/datum/role/prop,1,Props,mimic,fatfat
960,3752,Emergency Responder,Emergency Responder,0,/datum/role/emergency_responder,1,Emergency Response Team,Alpha,valois
960,3753,Emergency Responder,Emergency Responder,0,/datum/role/emergency_responder,1,Emergency Response Team,Anna Sheli,kurvoattano
960,3754,Emergency Responder,Emergency Responder,0,/datum/role/emergency_responder,1,Emergency Response Team,Nikilas Markoto,fasy
960,3755,Emergency Responder,Emergency Responder,0,/datum/role/emergency_responder,1,Emergency Response Team,Truth,individuum135
960,3756,Emergency Responder,Emergency Responder,0,/datum/role/emergency_responder,1,Emergency Response Team,unknown,steklianniiork
960,3757,Emergency Responder,Emergency Responder,0,/datum/role/emergency_responder,1,Emergency Response Team,James Rodrigues,deadfan
960,3758,Emergency Responder,Emergency Responder,0,/datum/role/emergency_responder,1,Emergency Response Team,Babylon,xazard
960,3759,Emergency Responder,Emergency Responder,0,/datum/role/emergency_responder,1,Emergency Response Team,Lie,steklianniiork
961,3760,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Yatatayachayacha,sigitz
961,3761,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Chatayaya,seorid
961,3762,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Tayachachahihiyayaya,wandermu
961,3763,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Chachikikitikaki,solomoshka
961,3764,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Hahahaya,artur1601
962,3765,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Randy Best,iygorsh
1007,4083,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (683),dellasloan
1007,4084,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (346),phantomelite
1007,4085,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (600),sergeymedvedko
1007,4086,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (229),dellasloan
1007,4087,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (666),sergeymedvedko
1007,4088,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (432),dellasloan
1007,4089,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (167),phantomelite
1007,4090,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (495),dellasloan
1007,4091,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (780),zeroinside
1010,4095,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Sarah Evans,soulhuntercat
1010,4096,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Arleen Morris,stepanzzz
1012,4097,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Chichikahki,moonlight7
1012,4098,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Hihiha,weedmoon
1012,4099,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Tihatikikahya,wyrmp
963,3766,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Randy Best,iygorsh
963,3767,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Kane Ayron,sleak88
963,3768,Traitor,Traitor,1,/datum/role/traitor,1,Traitor,Toby Bush,tobybon
965,3769,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Arleen Morris,stepanzzz
967,3770,Wizard,Wizard,1,/datum/role/wizard,0,Wizard Federation,Circe the Weeping,lotark
968,3771,Traitor,Traitor,0,/datum/role/traitor,1,Traitor,Ruben Foster,justchel
968,3772,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Michael Goliafof,maximalist
969,3773,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Hakahhaya,inkvoid
969,3774,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Yayachi,maleyvich
969,3775,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Kahyachititachikakaya,individuum135
969,3776,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Hikatikahki,wyrmp
969,3777,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Yakatitachakahya,lotark
970,3778,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Jason Snyder,xazard
971,3779,Malf AI,Malf AI,1,/datum/role/malfAI,1,Malf AI,Legion,maleyvich
972,3780,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Kayden Frost,astyw
973,3781,Emergency Responder,Emergency Responder,0,/datum/role/emergency_responder,1,Emergency Response Team,Ethan,sergeymedvedko
491,1791,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (114),oldem2001
491,1792,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,Alien Reaper,fatfat
491,1793,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (318),darkfurrsss
491,1794,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (657),inkvoid
491,1795,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (385),artbsd
491,1796,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (53),flyingdebil
491,1797,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (675),darkfurrsss
491,1798,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien queen (501),artbsd
491,1799,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (905),inkvoid
491,1800,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (694),avande
491,1801,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (676),flyingdebil
491,1802,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (885),heavenlyblue
491,1803,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (503),darkfurrsss
491,1804,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (828),avande
491,1805,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (491),heavenlyblue
491,1806,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (886),avande
491,1807,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (713),darkfurrsss
491,1808,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (527),avande
491,1809,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (95),hwat1204
491,1810,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (420),avande
491,1811,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (255),sourse
491,1812,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (730),avande
491,1813,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (742),dwagdore
491,1814,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien hunter (132),darkfurrsss
491,1815,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (914),hwat1204
491,1816,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (43),hwat1204
491,1817,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (967),hwat1204
491,1818,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (740),avande
491,1819,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (376),hwat1204
491,1820,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien queen (979),dwagdore
491,1821,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (190),alekspeshkov
491,1822,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (376),hwat1204
491,1823,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (949),hwat1204
491,1824,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (314),alekspeshkov
491,1825,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (133),avande
491,1826,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (154),alekspeshkov
491,1827,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (474),hwat1204
491,1828,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (934),maximalist
491,1829,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (719),russianclown
491,1830,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (251),ulfe12345
491,1831,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (133),ocsunus
491,1832,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (91),fatfat
491,1833,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (786),alekspeshkov
491,1834,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien sentinel (759),hwat1204
491,1835,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (913),ulfe12345
973,3782,Emergency Responder,Emergency Responder,0,/datum/role/emergency_responder,1,Emergency Response Team,Wixis,mmdi
491,1836,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (838),udokun
491,1837,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (591),ocsunus
491,1838,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (645),ocsunus
491,1839,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (741),udokun
491,1840,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (783),ulfe12345
491,1841,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (970),ulfe12345
491,1842,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (633),alekspeshkov
491,1843,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (659),alekspeshkov
491,1844,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (701),alekspeshkov
491,1845,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (425),artbsd
491,1846,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (561),ocsunus
491,1847,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (529),ocsunus
491,1848,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (395),artbsd
491,1849,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (293),fatfat
491,1850,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien drone (238),avande
491,1851,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (137),fatfat
491,1852,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (534),maximalist
491,1853,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien queen (564),fatfat
491,1854,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (934),maximalist
491,1855,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (810),alekspeshkov
491,1856,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (627),qwxizx
491,1857,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (799),alekspeshkov
491,1858,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (415),qwxizx
491,1859,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (967),silvershake
491,1860,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (786),silvershake
491,1861,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (20),maximalist
491,1862,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (120),darkfurrsss
491,1863,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (214),zickusable
491,1864,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (119),darkfurrsss
491,1865,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (680),zickusable
492,1866,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,podkid (591),inkvoid
492,1867,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Archie Moore,silvershake
493,1868,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Chakahchichihakahhaka,ulfe12345
493,1869,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Titikacha,caralmorgan
493,1870,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Hiyakahkahchi,kyky3782
493,1871,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Yachakahchichatihiti,silvershake
493,1872,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Tahahatakaya,stichcat
493,1873,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Kayatitatiyatihata,dedmarazm
494,1874,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Zikkykikati,flyingdebil
495,1875,Traitor,Traitor,1,/datum/role/traitor,1,Traitor,Al'tira Sh'konsen,mentaleater
497,1876,Wizard,Wizard,1,/datum/role/wizard,0,Wizard Federation,Unknown,comi42
499,1877,Wizard,Wizard,1,/datum/role/wizard,0,Wizard Federation,GUNDOBAR,calvinmind
499,1878,Wizard,Wizard,1,/datum/role/wizard,0,Wizard Federation,Zul the Unstoppable,wopacpyckon
499,1879,Wizard,Wizard,1,/datum/role/wizard,0,Wizard Federation,Urza the Amazing,kyky3782
500,1880,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Egor Machilov,lexawhite
500,1881,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Russell Lauffer,winlinolol
500,1882,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Henry Dolton,citizenandstation
501,1883,Blob Overmind,Blob Overmind,0,/datum/role/blob_overmind,1,Blob Conglomerate,Blob Overmind (840),sigitz
502,1884,Blob Cerebrate,Blob Cerebrate,0,/datum/role/blob_overmind/cerebrate,1,Blob Conglomerate,Blob Overmind (87),sigitz
502,1885,Blob Cerebrate,Blob Cerebrate,0,/datum/role/blob_overmind/cerebrate,1,Blob Conglomerate,Blob Overmind (132),snacksman
503,1886,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Alex Belov,beliy
504,1887,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Nathaniel Hall,leopold14
504,1888,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,John Gardner,billlee
