id,deaths_id,brute,fire,toxin,oxy,clone,brain
5955,6457,0,126,73,5.33333,0,0
5956,6458,0,120,47,37.3333,0,0
5957,6459,0.8,80,0,119.333,0,0
5958,6460,0,80,0,121.5,0,6.50668
5959,6461,0,80,0,120.167,0,6.50668
5960,6462,30.8,0,69.9499,99.9999,0,0
5961,6463,26.5,138.5,0,38.5,0,0
5962,6464,43.4,0,0,0.538349,0,20
5963,6465,146,76.2,2,4.66667,0,20
5964,6466,55,75.8,2,4.66667,0,20
5965,6467,12.6,176.4,0,6,0,0
5966,6468,0,58.7,0,0,0,20
5967,6469,63.6,108,0,31.6955,0,0
5968,6470,228.3,0,0,0.666667,0,70
5969,6471,223,52.1,0,2,0,70
5970,6472,156.9,51.3,0,2,0,70
5971,6473,20,0,0,0,0,20
5972,6474,196.8,0,0,3.33333,0,70
5973,6475,91.3,108,0,4.33333,0,20
5974,6476,125,58.6,0,17.4818,0,0
5975,6477,212.5,0,0,1.33333,0,70
5976,6478,45,0,39,119,0,0
5977,6479,198.6,48,0,0,0,70
5978,6480,34.9,132.1,0,35.7101,0,0
5979,6481,5,0,2,0,0,20
5980,6482,90,88,0,24,0,0
5981,6483,69.1,124,0,7.33333,0,0
5982,6484,0,191.5,0,8.66667,0,0
5983,6485,175,22.5,0,34.3333,0,0
5984,6486,0,166.9,0,5.33333,0,0
5985,6487,0,39,2,0.166667,0,20
5986,6488,120,0,9.8,71.7815,0,0
5987,6489,24,10.4,0,0,0,20
5988,6490,1,185.8,6,10,0,0
5989,6491,4.5,158.3,0,40.5139,0,0
5990,6492,0,153.1,0,46.9656,0,0
5991,6493,14.7,63,0,124.333,0,0
5992,6494,0,249,0,4.33333,0,20
5993,6495,0,12.9,0,4.33333,0,20
5994,6496,0,383.5,39,119,0,20
5995,6497,183.9,12,4.55,2,0,0
5996,6498,9.9,183,0,9.33333,0,0
5997,6499,0,192,0,8.66667,0,0
5998,6500,0,125,0,11.6667,0,0
5999,6501,0,15,0,0,0,0
6000,6505,0,0,0,8.57874,0,0
6001,6511,251,0,0,0.666667,0,0
6002,6512,190,0,0,38,0,0
6003,6513,185.7,0,0,38,0,0
6004,6514,191,0,0,11.6667,0,0
6005,6515,201,0,0,3.66667,0,0
6006,6516,155.12,0,0,48.6667,0,0
6007,6517,225.4,0,0,11.6667,0,0
6008,6518,184,40,0,1.33333,0,0
6009,6519,144.7,0,0,57.6667,0,4.63111
6010,6520,36,156.6,0,9.33333,0,0
6011,6521,159.6,0,0,1.33333,0,0
6012,6522,173.7,0,16,11.3333,0,0
6013,6523,271,0,0,0.666667,0,0
6014,6524,241.4,20.8,0,11.6667,0,0
6015,6525,0,174,0,28.3333,0,0
6016,6526,272.6,2.4,0,0.666667,0,0
6017,6527,0,138,24.75,38.6505,0,0
6018,6528,0,0,24.75,0,0,0
6019,6529,0,0,24.75,0,0,0
6020,6530,197.6,0,0,3.33333,0,0
6021,6532,0,0,0,0,0,20
6022,6533,94.2,1.4,0,104.667,0,20
6023,6534,188.8,0,9,3.33333,0,0
6024,6535,208.8,0,0,2.66667,0,0
6025,6536,0,96,18,86.3334,0,0
6026,6537,0,280,10,5,0,70
6027,6538,0,40,10,5,0,70
6028,6539,0,50,141,12.3333,0,0
6029,6540,0,46,148,9.33333,0,0
6030,6541,0,0,176,25,0,0
6031,6542,0,24.2,155,21.6667,0,0
6032,6543,0,0,171,29.6667,0,0
6033,6544,45,137.8,0,21.6667,0,0
6034,6545,218.4,0,0,0,0,0
6035,6546,0,0,168.5,31.5,0,0
6036,6548,0,131,0,70.6667,0,0
6037,6549,63.4,133.9,0,4,0,0
6038,6550,0,140.7,0,61.3333,0,0
6039,6551,81.2,116,0,3.33333,0,0
6040,6552,40.1,138.8,0,24.3333,0,0
6041,6553,10,70,0,0,0,0
6042,6554,0,0,0,0,0,20
6043,6555,117.6,168,0,2.66667,0,0
6044,6556,0,29.4,63,111,0,0
6045,6557,157.8,23.8,0,20.3333,0,0
6046,6558,0,0,57,144.333,0,0
6047,6559,94.3,68.8,0,87.6667,0,0
6048,6560,55.5,160,0,1.33333,0,70
6049,6561,0,200,0,0.666667,0,70
6050,6562,240,120,0,0,0,0
6051,6563,184.7,0,3,22.3333,0,70
6052,6564,335,10,0,0,0,0
6053,6565,113.8,49.4,0,12.5,0,20
6054,6566,102.7,106.5,0,23,0,20
6055,6567,167.1,0,0,33,0,70
6056,6568,96,0,0,122.667,0,0
6057,6569,115.5,80,0,21.1667,0,70
6058,6570,0,80.5,0,119.667,0,20
6059,6571,174.8,27,3,5.66667,0,0
6060,6572,149.6,14.2,15,22.6667,0,4.48889
6061,6573,136.1,0,0,64,0,70
6062,6574,148.7,13.9,24,15,0,4.48889
6063,6575,21.9,70.3,2,107.053,0,0
6064,6576,140,0,0,0,0,0
6065,6577,44.6,0,39,123.5,0,0
6066,6578,37,112.1,7,45.3554,0,0
6067,6579,24,118,7,51.8985,0,0
6068,6580,216,0,0,0.666667,0,70
6069,6581,45,0,0,0,0,0
6070,6582,0,0,58.5,146.167,0,40
6071,6584,0,200,0,0,0,20
6072,6585,65.1,0,82.5,53,0,20
6073,6586,0,201.6,0,1.33333,0,20
6074,6587,186,34.3,0,4.66667,0,20
6075,6588,0,183.5,0,21,0,0
6076,6589,0,40,0,0,0,0
6077,6590,0,91,48,62.4294,0,0
6078,6595,34,0.3,15,20,0,28.5334
6079,6596,270,0,0,0,0,0
6080,6597,19.5,0,12,22,0,70
6081,6600,0,35.9,0,0,0,0
6082,6601,0,0,0,0,0,70
6083,6602,0,0,0,0,0,20
6084,6604,0,32,0,0,0,0
6085,6605,0,40,0,0,0,0
6086,6607,0,12.8,70,121,0,0
6087,6608,110.7,69.2,11,10.6667,0,0
6088,6609,0,166.6,0,39,0,0
6089,6610,0,240,3,11,0,0
6090,6611,0,97.2,66,40.3333,0,0
6091,6614,177.8,0,0,22.3333,0,20
6092,6615,17.6,0,0,6,0,0
6093,6616,15,0,0,6,0,0
6094,6619,12.4,0,0,19,0,40
6095,6620,12.4,0,0,19,0,40
6096,6621,115.5,104,0,23.3333,0,70
6097,6622,7.2,0,3,0,0,20
6098,6623,7.2,0,3,0,0,20
6099,6624,146.2,43,0,17.3333,0,0
6100,6625,0,212.4,1,3.66667,0,70
6101,6628,212,0,0,1.33333,0,0
6102,6629,212,0,0,1.33333,0,0
6103,6630,195,80,0,1.33333,0,70
6104,6631,10.3,0,0,0,0,1.02227
6105,6632,76.6,0,0,103,0,0
6106,6633,76.6,0,0,103,0,0
6107,6634,111.5,0,37.3502,24,0,0
6108,6635,100,0,37.3502,24,0,0
6109,6636,41,35,0,0,0,0
6110,6637,4,35,0,0,0,0
6111,6638,196.4,0,0,22.3333,0,20
6112,6639,199.6,0,0,34.3333,0,0
6113,6640,160.4,0,0,46.6667,0,0
6114,6641,239.4,0,0,1.33333,0,70
6115,6642,172.1,0,0,31,0,20
6116,6643,220,0,0,2.66667,0,70
6117,6650,0,230.2,0,9,0,0
6118,6651,5,159,0,36,0,0
6119,6652,180,0,0,21.3333,0,0
6120,6659,144,16.8,0,0,0,20
6121,6662,74.8,0,27,104,0,0
6122,6665,175.9,0,0,26.3333,0,0
6123,6668,4,0,0,0,0,0
6124,6669,4,0,0,0,0,0
6125,6670,155,0,12.65,44.6667,0,0
6126,6671,112.9,25,0,101.667,0,0
6127,6672,59.4,0,44.3,0,0,0
6128,6673,161.4,0,0,42,0,0
6129,6678,149.6,38,0,14.6667,0,0
6130,6679,175,0,0,25.3333,0,70
6131,6684,0,0,0,201,0,8.3645
6132,6693,159.6,136,3,0.666667,0,0
6133,6696,285,0,0,34.3333,0,0
6134,6697,175,37.6,0,23.3333,0,0
6135,6698,70,0,21,110,0,0
6136,6699,160,30,6,4.66667,0,0
6137,6700,179.8,19,0,2,0,70
6138,6701,179.8,0,3,19,0,20
6139,6702,19.5,106.6,24,51.5258,0,0
6140,6703,12.7,150.8,0,39.885,0,70
6141,6704,0,0,82,126,0,59
6142,6705,0,79.5,81,42.8169,0,0
6143,6706,140,0,0,60.6667,0,20
6144,6707,180,0,5,16.3333,0,0
6145,6708,14,180,0,11,0,0
6146,6709,39,0,9,0,0,0
6147,6710,0,26.8,63,113.667,0,0
6148,6711,200,0,0,1.33333,0,0
6149,6712,36,0,16.5,0,0,0
6150,6713,130,50,0,21.3333,0,0
6151,6714,178,0,5,18,0,0
6152,6715,127,20,5,53.3333,0,0
6153,6716,78.5,0,62,61,0,0
6154,6717,209,0,2.23,1.33333,0,0
6155,6718,38,0,21,0,0,0
6156,6719,44.8,0,16,0,0,0
6157,6720,126.3,0,5,69,0,20
6158,6721,46,0,16.5,0,0,0
6159,6722,160,15,3,33.6667,0,0
6160,6723,190.2,0,14,3.33333,0,0
6161,6724,36,0,28,0,0,0
6162,6725,154.7,5.3,24,18.6667,0,0
6163,6726,0,0,13.5,0,0,0
6164,6727,0,141,6,0,60,60
6165,6728,46,0,32,0,0,32.6845
6166,6729,45,0,18,126,0,0
6167,6730,42.5,0,6.5,0,0,0
6168,6731,330,0,0,0,0,0
6169,6732,39,0,8,0,0,0
6170,6733,0,0,2,20.5,0,0
6171,6734,38.6,0,17,0,0,0
6172,6735,41,0,10,0,0,0
6173,6736,0,0,10,54,0,0
6174,6737,0,0,12,62,0,0
6175,6738,61.4,1.4,10,0,0,0
6176,6739,43,40,28.5,49,0,0
6177,6740,38,0,35,0,0,0
6178,6741,36.4,0,16,0,0,0
6179,6742,101.6,77.1,23.75,3.33333,0,0
6180,6743,37.6,0,20,1.1577,0,0
6181,6744,20.1,172,0,9.33333,0,0
6182,6745,10.9,183,0,9.33333,0,0
6183,6746,26,0,0,0,0,0
6184,6747,0.4,132.4,0,70.4343,0,0
6185,6748,0,54,0,146.298,0,0
6186,6749,217.9,0,0,1.33333,0,0
6187,6750,0,0,75,128,0,0
6188,6751,94.6,0,0,105.667,0,0
6189,6752,22,0,0,181,0,0
6190,6754,0,114,54,35.6667,0,0
6191,6755,0,6.1,73,127.333,0,0
6192,6756,200.3,0,0,0.666667,0,0
6193,6757,164,0,0,36,0,0
6194,6758,219.3,0,0,0.666667,0,0
6195,6759,0,360,0,0,0,0
6196,6760,215,0,0,3.33333,0,0
6197,6761,0,0,143.55,57.3334,0,0
6198,6762,0,0,6,194.324,0,0
6199,6763,0,0,48,144.333,0,0
6200,6764,0,0,48,144.333,0,0
6201,6765,120.9,9,0,87.3154,0,0
6202,6766,144.1,66,0,2.66667,0,20
6203,6767,44,320,0,0,0,0
6204,6768,109.6,160,0,5,0,70
6205,6769,187.8,16.8,0,1.33333,0,0
6206,6770,0,240,0,0,0,0
6207,6771,0,200,0,0,0,0
6208,6772,0,132.6,0,67.6667,0,0
6209,6773,0,50,75.4002,81,0,20
6210,6774,0,240,0,0,0,0
6211,6775,0,200,0,0,0,0
6212,6776,110.1,0,65.6001,24.6667,0,40
6213,6777,195.4,0,0,34.3333,0,0
6214,6778,203.7,0,2,5,0,20
6215,6779,189.6,0,0,24,0,70
6216,6780,179.3,0,0,21.6667,0,0
6217,6781,262.1,0,0,1.33333,0,20
6218,6782,175.2,0,0,51.3333,0,0
6219,6783,201.1,0,0,13.3333,0,0
6220,6784,87.8,120,0,0,0,0
6221,6785,187,0,0,15.3333,0,0
6222,6786,207.9,0,0,18.3333,0,0
6223,6787,239.5,0,0,5,0,0
6224,6788,239.8,0,0,2,0,0
6225,6789,207.9,0,0,32.3333,0,0
6226,6790,159.4,0,3,43.3333,0,0
6227,6791,148.3,0,2,53.6667,0,0
6228,6792,126,38.8,0,20.3333,0,0
6229,6793,205.7,0,0,16.3333,0,0
6230,6794,207.1,0,0,7.33333,0,0
6231,6795,190.8,0,0,32,0,0
6232,6796,172.3,0,3,27.6667,0,0
6233,6797,166.8,74.4,0,0,0,20
6234,6798,209.8,0,0,0.666667,0,20
6235,6799,204,0,0,0,0,20
6236,6800,82,120,0,0,0,0
6237,6801,16,0,132.399,51.6667,0,20
6238,6802,159.6,0,9,33.3333,0,0
6239,6803,32,169,0,0,0,0
6240,6804,219.1,24,0,0,0,70
6241,6805,194,0,2,23.3333,0,0
6242,6806,203.6,0,0,10.3333,0,0
6243,6807,239.8,0,3,12.3333,0,0
6244,6808,19.5,200,0,0,0,20
6245,6809,213.7,0,0,35.3333,0,0
6246,6810,153.5,50,0,0,0,0
6247,6811,160,50,0,0,0,0
6248,6812,210,0,0,0,0,70
6249,6813,223.6,0,0,2,0,20
6250,6814,145.9,0,8,55,0,20
6251,6815,201.9,0,0,0,0,0
6252,6816,468.7,0,0,0,0,70
6253,6817,145.6,0,0,56,0,0
6254,6818,70,132.4,0,0,0,20
6255,6819,181.7,0,0,21.3333,0,0
6256,6820,221.3,9,0,0,0,0
6257,6821,178.5,50,0,0,0,70
6258,6822,0,200.9,0,0,0,0
6259,6823,191.8,0,0,34.3333,0,0
6260,6824,79.6,83.5,0,37.5721,0,0
6261,6825,253.5,0,0,1.33333,0,70
6262,6826,214.1,0,0,0,0,20
6263,6827,32,0,0,0,0,0
6264,6828,200,0,0,0,0,70
6265,6829,188.4,50,0,0,0,0
6266,6830,242.1,0,0,0,0,20
6267,6831,182.5,23,0,0,0,70
6268,6832,200.6,0,0,21,0,0
6269,6833,0,201.7,0,0,0,0
6270,6834,205.5,0,0,0,0,0
6271,6835,222.4,0,0,0,0,0
6272,6836,228.7,0,0,0,0,70
6273,6837,0,200.8,0,0,0,0
6274,6838,136.5,120,0,0,0,70
6275,6839,34.2,208,0,0,0,20
6276,6840,0,200.6,0,0,0,0
6277,6841,207.4,0,0,0,0,70
6278,6842,110,200,0,0,0,70
6279,6843,172.5,36,0,0,0,70
6280,6844,205.5,0,0,0,0,70
6281,6845,0,201.3,0,0,0,0
6282,6846,195.3,95,0,0,0,20
6283,6847,200,50,0,0,0,70
6284,6848,42.5,0,0,157.609,0,0
6285,6849,450,50,0,0,0,70
6286,6850,0,200.4,0,0,0,0
6287,6851,38.3,180,0,0,0,20
6288,6852,450,5.8,0,0,0,70
6289,6853,274.3,0,0,0,0,70
6290,6854,17.3,200,0,0,0,70
6291,6855,0,201,0,0,0,0
6292,6856,0,208.1,0,0,0,0
6293,6857,0,202.2,0,0,0,0
6294,6858,0,202.7,0,0,0,0
6295,6859,0,201,0,0,0,0
6296,6861,0,200.1,0,0,0,0
6297,6862,0,201,0,0,0,0
6298,6863,62.5,0,0,0,0,0
6299,6864,0,200.3,0,0,0,0
6300,6865,0,201.6,0,0,0,0
6301,6866,0,200.8,0,0,0,0
6302,6867,0,201,0,0,0,0
6303,6868,0,200.1,0,0,0,0
6304,6869,0,40,0,0,0,0
6305,6870,0,40,0,0,0,0
6306,6871,0,201,0,0,0,0
6307,6872,50,0,0,0,0,0
6308,6875,0,1.8,0,2.58119,0,0
6309,6876,71.6,0,0,0,0,0
6310,6880,0,0,8.75,0,0,0
6311,6881,32,0,0,0,0,0
6312,6883,0,5.9,84,13.1783,0,0
6313,6885,88,107,0,5.33333,0,0
6314,6886,45,161,9.1,6,0,0
6315,6887,0,177.2,1.4,23.1667,0,0
6316,6888,0,0,0,0,0,70
6317,6889,0,111,56,34.6667,0,0
6318,6890,0,216,0,4.33333,0,0
6319,6891,160,0,0,46.6667,0,0
6320,6892,0,198,0,4.16667,0,0
6321,6895,0,192,0,8.66667,0,0
6322,6896,0,108.4,57,34.6667,0,0
6323,6897,0,288,0,4.33333,0,20
6324,6898,15,111,51,24.6667,0,0
6325,6899,10.3,114,48,34.3333,0,0
6326,6900,0,196,0,12.3333,0,0
6327,6901,99,102.6,0,11.6667,0,0
6328,6902,0,200,0,0.666667,0,0
6329,6903,0,0,71,130.667,0,20
6330,6904,0,131.9,0,23.3333,0,0
6331,6905,0,388,0,200,0,70
6332,6906,32.1,134.8,0,33.6667,0,40.7645
6333,6907,0,119,0,31,0,17.9288
6334,6908,0,0,7.50001,0,0,0
6335,6909,0,0,7.50001,0,0,0
6336,6910,0,198,0,22.8333,0,20
6337,6911,119.4,0,5.5,80.1667,0,20
6338,6912,192.5,104,0,5,0,20
6339,6913,15,120.7,39,28.6667,0,0
6340,6914,0,50,54,101,0,0
6341,6915,0,192.4,0,11,0,20
6342,6916,149,50,4,56,0,20
6343,6917,303.9,102.6,0,11.6667,0,0
6344,6918,57.4,96,6,40.6667,0,70
6345,6919,201.6,0,0,0,0,70
6346,6920,38,0,0,0,0,0
6347,6921,109.9,62.9,0,34.807,0,0
6348,6922,10.7,145,1,43.4308,0,0
6349,6923,0,164,0,36.5861,0,40.7645
6350,6924,0,191.2,0,9.33333,0,0
6351,6925,0,145.3,26,29.3333,0,0
6352,6926,0,0,0,200.954,0,20
6353,6927,0,145.8,0,84.6392,0,0
6354,6928,48,211,0,34.3333,0,0
6355,6929,0,156,0,0.666667,0,70
6356,6930,0,193.7,0,9.33333,0,0
6357,6931,30,0,0,0,0,0
6358,6932,0,129.6,0,70.4,0,0
6359,6933,0,0,110.5,93.0833,0,0
6360,6934,0,148.2,0,54.6667,0,0
6361,6935,0,184,0,16,0,0
6362,6936,0,157.6,0,42.6667,0,20
6363,6937,0,0,177,24.3333,0,0
6364,6938,0,238.6,0,3.66667,0,0
6365,6939,0,206.1,14,27.6667,0,0
6366,6940,80.7,0,0,120,0,0
6367,6941,0,37,0,163.492,0,0
6368,6942,0,0,175.75,26,0,0
6369,6943,0,0,75,125.333,0,0
6370,6944,0,0,64,136,0,0
6371,6945,1.6,0,75.726,124,0,0
6372,6946,23.2,208,0,3.66667,0,70
6373,6947,25,0,0,0,0,0
6374,6948,59.6,130,0,12.3333,0,0
6375,6949,0,197,0,3.66667,0,0
6376,6950,65.3,122.3,6,9,0,0
6377,6951,41.4,0,22,0,0,0
6378,6952,42.5,0,18,0,0,0
6379,6953,17.2,111.3,3,68.8334,0,16.7733
6380,6954,151.5,52,0,0,0,70
6381,6955,36.3,80,15,0,0,0
6382,6956,40.4,0,20,0,0,0
6383,6957,35.5,0,25.5,0,0,0
6384,6958,209.4,0,17.95,1.33333,0,0
6385,6959,62.3,0,23,19,0,0
6386,6960,230.3,0,0,3,0,0
6387,6961,199.6,0,0,25.3333,0,0
6388,6962,46.6,0,39,21,0,0
6389,6963,78,0,27.75,20,0,0
6390,6964,38.6,0,19,0,0,0
6391,6965,39.1,0,36,0,0,0
6392,6966,9.3,0,0,191,0,0
6393,6967,60,0,21,120.333,0,0
6394,6968,229.7,0,0,11.3333,0,0
6395,6969,206.1,0,0,2.66667,0,0
6396,6970,42.7,0,6,0,0,0
6397,6971,307,0,25,0,0,0
6398,6972,0,0,0,200,0,0
6399,6973,183.1,0,0,34,0,0
6400,6974,240,0,5,1.33333,0,0
6401,6975,36.7,0,4,0,0,0
6402,6976,63,0,10,20,0,0
6403,6977,218.5,0,2,1.33333,0,0
6404,6978,210,0,0,0,0,70
6405,6979,66.9,0,30.75,0,0,0
6406,6980,162,0,0,54.3333,0,0
6407,6981,45.6,0,10,0,0,0
6408,6982,43,0,10,0,0,0
6409,6983,46.4,0,26.75,0,0,0
6410,6984,64,36,5,96,0,0
6411,6985,80,0,24,82.6667,0,0
6412,6986,37,108,71.25,4.66667,0,0
6413,6987,239.6,0,0,0,0,0
6414,6988,240,80,0,0,0,0
6415,6989,123.4,0,0,76.6667,0,0
6416,6990,100,0,0,101,0,0
6417,6991,107,11.5,22.5,62.3333,0,0
6418,6992,93.6,25.7,31.7751,49.3334,0,0
6419,6993,81.6,40.6,0,37.5661,0,0
6420,6994,164.1,54,0,0,0,0
6421,6995,36,136.2,6,23.3333,0,0
6422,6996,21.8,124.1,17,37.825,0,0
6423,6997,340,0,75,0,0,0
6424,6998,20.7,158,13.65,9,0,0
6425,6999,74,54,9.6,62.7808,0,0
6426,7000,40,0,61.2499,100.333,0,0
6427,7001,80,0,24,101,0,0
6428,7002,100,0,45,55,0,0
6429,7003,40,0,68.9251,0,0,0
6430,7004,80.4,28,30,66.3333,0,0
6431,7005,195.4,2.1,10,15.3333,0,20
6432,7006,43.4,0,17,0,0,0
6433,7007,15.3,0,0,0,0,0
6434,7008,72.7,0,115.5,20.6667,0,0
6435,7009,7.5,0,0,0,0,0
6436,7010,194,0,0,22.6667,0,0
6437,7011,27,0,32.9,140.597,0,0
6438,7012,39.2,0,6,0,0,0
6439,7013,40,0,0,0,0,0
6440,7014,40,0,0,0,0,0
6441,7015,161.6,0,17.45,23.3333,0,0
6442,7016,36,0,9,56,9,0
6443,7017,110,0,3,93.3333,0,0
6444,7018,157.1,34,14,2.66667,0,0
6445,7019,118.1,67.1,0,16,0,0
6446,7020,0,0,191.25,12.1667,0,0
6447,7021,202.5,0,0,2.66667,0,0
6448,7022,0,0,5,195.181,0,0
6449,7023,13.2,0,5,182.181,0,0
6450,7024,53.8,116.7,22.5,8,0,0
6451,7025,0,223.5,0,3.16667,0,0
6452,7026,0,0,118.999,82,0,0
6453,7027,48,134.8,10,8,0,0
6454,7028,0,159,0,43.3334,0,0
6455,7029,170.2,0,0,30,0,0
6456,7030,0,0,161.4,40.3333,0,0
6457,7031,0,135.8,1,63.6667,0,0
6458,7032,110.7,67.4,11,11.3333,0,0
6459,7033,0,0,0,200,0,0
6460,7034,158.7,0,0,44,0,20
6461,7036,25,0,0,0,0,0
6462,7037,0,139.2,6,55.633,0,0
6463,7038,25,0,0,0,0,0
6464,7039,0,0,0,0,0,28.7111
6465,7040,8.7,177,0,17.3333,0,0
6466,7041,12.3,184.5,0,4.66667,0,0
6467,7042,11,0,0,0,0,0
6468,7043,0,93.7,0,106.667,0,0
6469,7044,107.9,63,0,30.8889,0,20
6470,7045,91.3,0,19.95,109,0,0
6471,7046,23.9,132.8,0,46.6667,0,0
6472,7047,0.2,229.5,0,3.66667,0,70
6473,7048,0,184,0,17,0,70
6474,7049,0,240,0,5.66667,0,20
6475,7050,0,212.8,0,2,0,20
6476,7051,0,0,13.3,0,0,0
6477,7052,0,220,0,12.3333,0,0
6478,7053,25,0,0,0,0,0
6479,7054,133.3,3,22,47,0,0
6480,7055,46.8,69.1,0,96.7603,0,0
6481,7056,0,0.1,0,200,0,0
6482,7057,54,54,0,93.3206,0,0
6483,7058,0,172.8,0,29.3333,0,0
6484,7059,4.1,148.8,0,47.2062,0,0
6485,7060,0,160,6,57.7614,0,20
6486,7061,0,110.2,0,90.2861,0,0
6487,7062,2,93.2,0,104.92,0,0
6488,7063,0,90.1,0,111.698,0,0
6489,7064,25.3,161.3,0,14.6667,0,0
6490,7065,0,107,39,56.6667,0,0
6491,7066,25,0,0,16.9245,0,0
6492,7067,0,0,174,26.6667,0,0
6493,7068,0,50,54,101,0,0
6494,7069,0,0,75,125.333,0,0
6495,7070,71.2,128,0,5.33333,0,0
6496,7073,157.6,73,0,2.66667,0,20
6497,7074,105.1,103,0,8.62132,0,0
6498,7075,120.1,80,0.5,3,0,0
6499,7076,37.5,75.1,0.5,3,0,70
6500,7077,0,50,65,89,0,0
6501,7078,0,0,86,121,0,0
6502,7079,120,0,0,81,0,70
6503,7080,101.25,6,11,83.3333,0,70
6504,7081,238,0,0,0.666667,0,0
6505,7083,77.4,5,29,94.3333,0,140
6506,7085,131.1,0,0,70,0,20
6507,7086,25,0,0,0,0,0
6508,7087,0,160,0,40,0,0
6509,7088,0,20,108,73.6667,0,20
6510,7089,3.2,0,102,95,0,0
6511,7090,30,0,0,0,0,0
6512,7091,38,0,0,162,0,0
6513,7092,204.7,0,0,1.33333,0,20
6514,7093,32,120,0,48,0,20
6515,7095,0,0,184,16,0,0
6516,7096,123.9,83.7,0,1.33333,0,0
6517,7097,172.5,0,0,35,0,0
6518,7098,50.3,129.6,0,22.6667,0,0
6519,7099,229.4,24,0,11.6667,0,0
6520,7100,135.5,0,24,47,0,0
6521,7101,180,160,0,0,0,0
6522,7102,166,0,0,39.3333,0,20
6523,7103,135,0,0,65.3333,0,20
6524,7104,60,166.2,3,16.6667,0,0
6525,7105,150,28,6,22.3333,0,0
6526,7106,30,160,0,11.6667,0,0
6527,7107,0,192,0,8.33333,0,0
6528,7108,89.6,130.3,0,1.33333,0,0
6529,7109,65,0,0,0,0,0
6530,7110,199.8,0,0,7.33333,0,0
6531,7111,0,192,0,11,0,10.1423
6532,7112,98.4,88.2,1,21,0,0
6533,7113,0,191.9,0,10.6667,0,10.1423
6534,7114,0,0,70,136,0,0
6535,7115,0,40,0,0,0,0
6536,7116,98.5,0,47.05,55.6666,0,0
6537,7117,60,0,0,0,0,0
6538,7118,128.5,0,18,55,0,0
6539,7119,0,0,63,138.333,0,0
6540,7120,0,0,72,133.833,0,0
6541,7121,0,118.2,0,56.8411,25,0
6542,7122,178.8,0,4.55,22.6667,0,70
6543,7123,202.9,0,1,2.66667,0,70
6544,7124,59.8,0,33,113,0,0
6545,7125,0,0,51,27.3333,122,0
6546,7126,0,63.3,0,138.603,0,20
6547,7127,0,59.8,0,80.8983,60,60
6548,7128,0.6,142.5,0,56.9821,0,0
6549,7129,0,132.2,0,68.9907,0,0
6550,7130,0,127.8,5,69.0844,0,0
6551,7131,0,177.4,0,23.3333,0,0
6552,7132,0,0,75,125.333,0,0
6553,7134,50,0,0,0,0,0
6554,7135,0,0,75,128,0,0
6555,7136,0,0,0,200,0,0
6556,7137,149.4,48,0,6,0,0
6557,7140,310,0,0,0,0,0
6558,7141,0,171,0,32.3333,0,0
6559,7143,25,0,0,0,0,0
6560,7144,75.3,105,12.95,8,0,0
6561,7145,5,111,57,32.3333,0,0
6562,7146,15,177,9,20.3333,0,0
6563,7147,35.1,84,26,56,0,0
6564,7148,0,0,58.5,144.667,0,0
6565,7149,210,0,0,1.33333,0,70
6566,7150,42.6,150,0,9.33333,0,0
6567,7151,0,141.4,0,58.6667,0,0
6568,7152,10.8,131,0,59.3876,0,0
6569,7153,76.9,50,0,74,0,0
6570,7154,0,166,0,37.5089,0,0
6571,7155,0,50,84,67,0,0
6572,7156,41.4,119,19,21,0,0
6573,7157,202.2,0,11,3.33333,0,70
6574,7158,0,0,69,136,0,33.76
6575,7159,0,50,54,101,0,0
6576,7160,189,9,2,0.666667,0,70
6577,7161,0,50,54,101,0,0
6578,7162,0,50,54,97.3333,0,0
6579,7164,0,0,81,124,0,0
6580,7165,0,50,54,101,0,0
6581,7166,0,26.5,63,111.667,0,0
6582,7167,0,0,75,125.333,0,0
6583,7168,0,50,54,101,0,0
6584,7170,0,50,54,101,0,0
6585,7171,0,50,54,101,0,0
6586,7172,0,0,5,0.666667,0,70
6587,7173,5,91.5,0,105.667,0,41.1022
6588,7174,160.3,0,0,53.3333,0,0
6589,7175,0,0,66.5,138,0,0
6590,7176,181.5,0,0,18.6667,0,0
6591,7177,0,50,54,97.3333,0,0
6592,7178,186.8,0,19,4,0,20
6593,7179,105.1,0,0,95,0,20
6594,7180,0,114,59,33.3333,0,0
6595,7181,0,150.8,7,45.3334,0,0
6596,7182,0,153.7,0,46.3334,0,0
6597,7183,0,0,76,125.333,0,0
6598,7184,0,0,75,128,0,0
6599,7185,33.7,33.7,0,0,0,0
6600,7186,0,0,75,125.333,0,0
6601,7187,179.5,0,0,20.6667,0,70
6602,7188,200,0,2.625,1.33333,0,20
6603,7189,224.3,0,0,4,0,0
6604,7190,0,43.4,57,102,0,0
6605,7191,0,320,0,0,0,0
6606,7192,188.5,0,0,35.3333,0,20
6607,7193,178.3,0,0,36.3333,0,0
6608,7194,160,44.1,0,11.6667,0,20
6609,7195,112.8,86.3,11,6,0,20
6610,7196,78.8,0,0,121.667,0,20
6611,7198,308,0,0,0,0,0
6612,7201,175,0,0,25,0,0
6613,7202,0,69.1,0,41.5988,0,0
6614,7203,50,0,33,104.333,0,0
6615,7206,0,215,0,8,0,70
6616,7207,0,196.8,0,3.66667,0,20
6617,7208,0,240,0,3.66667,0,70
6618,7209,0,200,0,35,0,20
