id,uplink_info_id,cost,bundlename,item_type
2389,812,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
2390,812,4,Bag of C-4 explosives,/obj/item/weapon/storage/backpack/dufflebag/c4
2391,813,7,Compressed Implant,/obj/item/weapon/implanter/storage
2392,813,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
2393,813,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
2394,814,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
2395,815,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2396,815,3,Binary Translator Key,/obj/item/device/encryptionkey/binary
2397,815,1,1 Telecrystal,/obj/item/stack/telecrystal
2398,815,12,Hacked AI Law Upload Module,/obj/item/weapon/aiModule/freeform/syndicate
2399,815,3,Binary Translator Key,/obj/item/device/encryptionkey/binary
2400,816,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
2401,816,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
2402,816,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2403,816,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
2404,817,15,Gateway Locker,/obj/item/device/gateway_locker
2405,817,7,Energy Sword,/obj/item/weapon/melee/energy/sword
2406,817,7,Energy Sword,/obj/item/weapon/melee/energy/sword
2407,817,5,Syndi Assault Armor,/obj/item/weapon/storage/box/syndie_kit/armor
2408,817,5,Syndi Assault Armor,/obj/item/weapon/storage/box/syndie_kit/armor
2409,817,5,Syndi Assault Armor,/obj/item/weapon/storage/box/syndie_kit/armor
2410,817,5,Syndi Assault Armor,/obj/item/weapon/storage/box/syndie_kit/armor
2411,817,5,Syndi Assault Armor,/obj/item/weapon/storage/box/syndie_kit/armor
2412,817,5,Syndi Assault Armor,/obj/item/weapon/storage/box/syndie_kit/armor
2413,817,7,Energy Sword,/obj/item/weapon/melee/energy/sword
2414,817,16,V15 Bulldog shotgun,/obj/item/weapon/gun/projectile/automatic/bulldog
2415,817,4,Ammo-12g Buckshot,/obj/item/ammo_box/magazine/m12g
2416,817,4,Ammo-12g Buckshot,/obj/item/ammo_box/magazine/m12g
2417,817,4,Ammo-12g Buckshot,/obj/item/ammo_box/magazine/m12g
2418,817,16,Energy Shield,/obj/item/weapon/shield/energy
2419,817,12,C-20r Submachine Gun,/obj/item/weapon/gun/projectile/automatic/c20r
2420,817,3,Ammo-.45 ACP,/obj/item/ammo_box/magazine/m12mm
2421,817,3,Ammo-.45 ACP,/obj/item/ammo_box/magazine/m12mm
2422,817,8,TR-7 Revolver,/obj/item/weapon/gun/projectile/revolver
2423,817,3,Speedloader-.357,/obj/item/ammo_box/a357
2424,817,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2425,817,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
2426,817,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
2427,817,12,C-20r Submachine Gun,/obj/item/weapon/gun/projectile/automatic/c20r
2428,817,3,Ammo-.45 ACP,/obj/item/ammo_box/magazine/m12mm
2429,817,3,Ammo-.45 ACP,/obj/item/ammo_box/magazine/m12mm
2430,817,4,Bag of C-4 explosives,/obj/item/weapon/storage/backpack/dufflebag/c4
2431,817,4,Bag of C-4 explosives,/obj/item/weapon/storage/backpack/dufflebag/c4
2432,817,14,Syndicate drone,/obj/item/weapon/storage/box/syndie_kit/drone
2433,817,12,C-20r Submachine Gun,/obj/item/weapon/gun/projectile/automatic/c20r
2434,817,16,V15 Bulldog shotgun,/obj/item/weapon/gun/projectile/automatic/bulldog
2435,817,4,Ammo-12g Buckshot,/obj/item/ammo_box/magazine/m12g
2436,817,4,Ammo-12g Buckshot,/obj/item/ammo_box/magazine/m12g
2437,817,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2438,817,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
2439,817,1,Full Syndicate Toolbox,/obj/item/weapon/storage/toolbox/syndicate
2440,817,7,Energy Sword,/obj/item/weapon/melee/energy/sword
2441,824,10,Syndicate Medical Supply Kit,/obj/item/weapon/storage/firstaid/tactical
2442,824,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2443,825,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
2444,825,0,box of emp grenades,/obj/item/weapon/storage/box/syndicate
2445,826,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2446,826,7,Compressed Implant,/obj/item/weapon/implanter/storage
2447,826,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
2448,826,3,Incendiary Mine,/obj/item/mine/incendiary
2449,827,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
2450,827,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
2451,828,2,Dart Pistol,/obj/item/weapon/gun/syringe/syndicate
2452,828,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
2453,828,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
2454,828,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
2455,828,4,Syndicate Space Suit,/obj/item/weapon/storage/box/syndie_kit/space
2456,828,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
2457,828,1,Full Syndicate Toolbox,/obj/item/weapon/storage/toolbox/syndicate
2458,828,1,Composition C-4,/obj/item/weapon/plastique
2459,830,2,Chameleon Kit,/obj/item/weapon/storage/box/syndie_kit/chameleon
2460,830,5,Chameleon-Projector,/obj/item/device/chameleon
2461,830,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
2462,830,4,Agent Identification card,/obj/item/weapon/card/id/syndicate
2463,830,1,No-Slip Brown Shoes,/obj/item/clothing/shoes/syndigaloshes
2464,831,7,Compressed Implant,/obj/item/weapon/implanter/storage
2465,831,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2466,831,5,Thermal Imaging Glasses,/obj/item/clothing/glasses/thermal/syndi
2467,831,1,No-Slip Brown Shoes,/obj/item/clothing/shoes/syndigaloshes
2468,831,1,Sy-Code Book,/obj/item/weapon/syndcodebook
2469,833,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2470,833,2,Artificial Intelligence Detector,/obj/item/device/multitool/ai_detect
2471,833,1,Smuggler's Satchel,/obj/item/weapon/storage/backpack/satchel/flat
2472,833,1,Composition C-4,/obj/item/weapon/plastique
2473,833,5,Thermal Imaging Glasses,/obj/item/clothing/glasses/thermal/syndi
2474,833,1,Composition C-4,/obj/item/weapon/plastique
2475,834,14,Syndicate drone,/obj/item/weapon/storage/box/syndie_kit/drone
2476,834,1,No-Slip Brown Shoes,/obj/item/clothing/shoes/syndigaloshes
2477,834,7,Miniature Energy Crossbow,/obj/item/weapon/gun/energy/crossbow
2478,834,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
2479,834,1,Adaptive Cardboard Cutouts,/obj/item/weapon/storage/box/syndie_kit/cutouts
2480,835,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
2481,835,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
2482,835,3,Binary Translator Key,/obj/item/device/encryptionkey/binary
2483,835,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
2484,835,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
2485,836,2,Chameleon Kit,/obj/item/weapon/storage/box/syndie_kit/chameleon
2486,836,4,Agent Identification card,/obj/item/weapon/card/id/syndicate
2487,836,2,Camera Bug,/obj/item/device/camera_bug
2488,836,1,Full Syndicate Toolbox,/obj/item/weapon/storage/toolbox/syndicate
2489,836,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2490,836,5,Chameleon-Projector,/obj/item/device/chameleon
2491,837,7,Compressed Implant,/obj/item/weapon/implanter/storage
2492,837,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2493,837,5,Energy Dagger,/obj/item/weapon/pen/edagger
2494,837,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
2495,837,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
2496,838,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
2497,838,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2498,838,5,Energy Dagger,/obj/item/weapon/pen/edagger
2499,838,7,Compressed Implant,/obj/item/weapon/implanter/storage
2500,839,3,Strip gloves,/obj/item/clothing/gloves/black/strip
2501,839,14,Syndicate drone,/obj/item/weapon/storage/box/syndie_kit/drone
2502,839,2,Dart Pistol,/obj/item/weapon/gun/syringe/syndicate
2503,839,1,Syndicate Soap,/obj/item/weapon/reagent_containers/food/snacks/soap/syndie
2504,840,20,20 Telecrystals,/obj/item/stack/telecrystal/twenty
2505,842,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2506,842,12,Hacked AI Law Upload Module,/obj/item/weapon/aiModule/freeform/syndicate
2507,842,3,Binary Translator Key,/obj/item/device/encryptionkey/binary
2508,843,3,Strip gloves,/obj/item/clothing/gloves/black/strip
2509,843,12,Silence gloves,/obj/item/clothing/gloves/black/silence
2510,843,1,Adaptive Cardboard Cutouts,/obj/item/weapon/storage/box/syndie_kit/cutouts
2511,843,2,Chameleon Kit,/obj/item/weapon/storage/box/syndie_kit/chameleon
2512,843,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
2513,843,1,Smuggler's Satchel,/obj/item/weapon/storage/backpack/satchel/flat
2514,844,4,EMP Flashlight,/obj/item/device/flashlight/emp
2515,844,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
2516,844,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2517,844,3,High Explosive Mine,/obj/item/mine
2518,845,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
2519,845,3,Speedloader-.357,/obj/item/ammo_box/a357
2520,845,3,Speedloader-.357,/obj/item/ammo_box/a357
2521,845,3,Speedloader-.357,/obj/item/ammo_box/a357
2522,845,3,Speedloader-.357,/obj/item/ammo_box/a357
2523,845,3,Incendiary Mine,/obj/item/mine/incendiary
2524,845,3,Speedloader-.357,/obj/item/ammo_box/a357
2525,845,3,Speedloader-.357,/obj/item/ammo_box/a357
2526,845,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2527,847,6,Syndicate Minibomb,/obj/item/weapon/grenade/syndieminibomb
2528,849,15,Gateway Locker,/obj/item/device/gateway_locker
2529,849,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
2530,849,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
2531,849,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
2532,849,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
2533,849,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
2534,849,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
2535,849,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
2536,849,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2537,849,1,Full Syndicate Toolbox,/obj/item/weapon/storage/toolbox/syndicate
2538,849,4,Bag of C-4 explosives,/obj/item/weapon/storage/backpack/dufflebag/c4
2539,849,10,Syndicate Medical Supply Kit,/obj/item/weapon/storage/firstaid/tactical
2540,849,12,C-20r Submachine Gun,/obj/item/weapon/gun/projectile/automatic/c20r
2541,849,5,Ammo-.45 ACP Impact,/obj/item/ammo_box/magazine/m12mm/imp
2542,849,5,Ammo-.45 ACP Impact,/obj/item/ammo_box/magazine/m12mm/imp
2543,849,12,C-20r Submachine Gun,/obj/item/weapon/gun/projectile/automatic/c20r
2544,849,5,Ammo-.45 ACP Impact,/obj/item/ammo_box/magazine/m12mm/imp
2545,849,5,Ammo-.45 ACP Impact,/obj/item/ammo_box/magazine/m12mm/imp
2546,849,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2547,849,7,Energy Sword,/obj/item/weapon/melee/energy/sword
2548,849,7,Energy Sword,/obj/item/weapon/melee/energy/sword
2549,849,6,Box of Throwing Weapons,/obj/item/weapon/storage/box/syndie_kit/throwing_weapon
2550,849,7,Energy Sword,/obj/item/weapon/melee/energy/sword
2551,849,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
2552,849,7,Energy Sword,/obj/item/weapon/melee/energy/sword
2553,849,7,Energy Sword,/obj/item/weapon/melee/energy/sword
2554,849,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2555,849,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
2556,849,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
2557,849,12,C-20r Submachine Gun,/obj/item/weapon/gun/projectile/automatic/c20r
2558,849,5,Ammo-.45 ACP Impact,/obj/item/ammo_box/magazine/m12mm/imp
2559,849,5,Ammo-.45 ACP Impact,/obj/item/ammo_box/magazine/m12mm/imp
2560,849,12,C-20r Submachine Gun,/obj/item/weapon/gun/projectile/automatic/c20r
2561,849,5,Ammo-.45 ACP Impact,/obj/item/ammo_box/magazine/m12mm/imp
2562,849,5,Ammo-.45 ACP Impact,/obj/item/ammo_box/magazine/m12mm/imp
2563,849,7,Energy Sword,/obj/item/weapon/melee/energy/sword
2564,849,4,Bag of C-4 explosives,/obj/item/weapon/storage/backpack/dufflebag/c4
2565,849,1,Full Syndicate Toolbox,/obj/item/weapon/storage/toolbox/syndicate
2566,849,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
2567,849,1,Full Syndicate Toolbox,/obj/item/weapon/storage/toolbox/syndicate
2568,849,5,EMP Grenades,/obj/item/weapon/storage/box/emps
2569,849,5,Syndicate Medical Small Kit,/obj/item/weapon/storage/firstaid/small_firstaid_kit/combat
2570,851,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
2571,851,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
2572,851,7,Energy Sword,/obj/item/weapon/melee/energy/sword
2573,853,1,Sy-Code Book,/obj/item/weapon/syndcodebook
2574,853,4,Syndicate Space Suit,/obj/item/weapon/storage/box/syndie_kit/space
2575,853,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
2576,853,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
2577,853,6,Stechkin Pistol,/obj/item/weapon/gun/projectile/automatic/pistol
2578,855,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
2579,855,2,Chameleon Kit,/obj/item/weapon/storage/box/syndie_kit/chameleon
2580,855,4,Agent Identification card,/obj/item/weapon/card/id/syndicate
2581,855,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
2582,855,1,No-Slip Brown Shoes,/obj/item/clothing/shoes/syndigaloshes
2583,856,5,Energy Dagger,/obj/item/weapon/pen/edagger
2584,856,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
2585,856,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
2586,856,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
2587,856,2,Syndicate Donuts,/obj/item/weapon/storage/fancy/donut_box/traitor
2588,856,7,Miniature Energy Crossbow,/obj/item/weapon/gun/energy/crossbow
2589,856,4,Armor Set,/obj/item/weapon/storage/box/syndie_kit/light_armor
2590,856,1,Composition C-4,/obj/item/weapon/plastique
2591,857,7,Compressed Implant,/obj/item/weapon/implanter/storage
2592,857,7,Miniature Energy Crossbow,/obj/item/weapon/gun/energy/crossbow
2593,857,4,EMP Flashlight,/obj/item/device/flashlight/emp
2594,857,3,Explosive Implant,/obj/item/weapon/implanter/explosive
2595,857,3,Explosive Implant,/obj/item/weapon/implanter/explosive
2596,857,1,Composition C-4,/obj/item/weapon/plastique
2597,857,2,Artificial Intelligence Detector,/obj/item/device/multitool/ai_detect
2598,859,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
2599,859,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
2600,859,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
2601,861,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
2602,861,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
2603,861,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
2604,861,1,Syndicate Soap,/obj/item/weapon/reagent_containers/food/snacks/soap/syndie
2605,861,3,Incendiary Mine,/obj/item/mine/incendiary
2606,862,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
2607,862,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
2608,862,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
2609,862,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
2610,862,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
2611,862,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
2612,862,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
2613,862,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
2614,862,12,Heavy Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/heavy_rig
2615,862,5,Syndi Assault Armor,/obj/item/weapon/storage/box/syndie_kit/armor
2616,862,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
2617,862,4,Bag of C-4 explosives,/obj/item/weapon/storage/backpack/dufflebag/c4
2618,862,7,Energy Sword,/obj/item/weapon/melee/energy/sword
2619,862,7,Energy Sword,/obj/item/weapon/melee/energy/sword
2620,862,20,A74 Assault Rifle,/obj/item/weapon/gun/projectile/automatic/a74
2621,862,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
2622,862,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
2623,862,2,9mm Handgun Magazine,/obj/item/ammo_box/magazine/m9mm
2624,862,12,C-20r Submachine Gun,/obj/item/weapon/gun/projectile/automatic/c20r
2625,862,5,Ammo-.45 ACP High Velocity,/obj/item/ammo_box/magazine/m12mm/hv
2626,862,5,Ammo-.45 ACP High Velocity,/obj/item/ammo_box/magazine/m12mm/hv
2627,862,5,Thermal Imaging Glasses,/obj/item/clothing/glasses/thermal/syndi
2628,862,7,Energy Sword,/obj/item/weapon/melee/energy/sword
2629,862,6,Box of Throwing Weapons,/obj/item/weapon/storage/box/syndie_kit/throwing_weapon
2630,862,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2631,862,10,Syndicate Medical Supply Kit,/obj/item/weapon/storage/firstaid/tactical
2632,862,7,Ammo-7.74mm,/obj/item/ammo_box/magazine/a74mm
2633,862,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2634,862,7,Ammo-7.74mm,/obj/item/ammo_box/magazine/a74mm
2635,862,6,Box of Throwing Weapons,/obj/item/weapon/storage/box/syndie_kit/throwing_weapon
2636,862,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
2637,862,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
2638,862,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
2639,862,20,PTR-7 heavy rifle,/obj/item/weapon/gun/projectile/heavyrifle
2640,862,2,A 14.5mm shell.,/obj/item/ammo_casing/a145
2641,862,7,Energy Sword,/obj/item/weapon/melee/energy/sword
2642,862,2,A 14.5mm shell.,/obj/item/ammo_casing/a145
2643,862,16,V15 Bulldog shotgun,/obj/item/weapon/gun/projectile/automatic/bulldog
2644,862,5,Ammo-12g Incendiary,/obj/item/ammo_box/magazine/m12g/incendiary
2645,862,15,Gateway Locker,/obj/item/device/gateway_locker
2646,866,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2647,866,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
2648,866,1,Full Syndicate Toolbox,/obj/item/weapon/storage/toolbox/syndicate
2649,866,5,Ammo-.45 ACP High Power,/obj/item/ammo_box/magazine/m12mm/hp
2650,867,1,Full Syndicate Toolbox,/obj/item/weapon/storage/toolbox/syndicate
2651,871,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2652,871,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
2653,871,3,Binary Translator Key,/obj/item/device/encryptionkey/binary
2654,871,3,Binary Translator Key,/obj/item/device/encryptionkey/binary
2655,872,6,Stechkin Pistol,/obj/item/weapon/gun/projectile/automatic/pistol
2656,872,2,Dart Pistol,/obj/item/weapon/gun/syringe/syndicate
2657,873,4,Bag of C-4 explosives,/obj/item/weapon/storage/backpack/dufflebag/c4
2658,875,1,Composition C-4,/obj/item/weapon/plastique
2659,875,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
2660,875,1,Composition C-4,/obj/item/weapon/plastique
2661,875,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
2662,875,1,Composition C-4,/obj/item/weapon/plastique
2663,875,1,Composition C-4,/obj/item/weapon/plastique
2664,875,1,Composition C-4,/obj/item/weapon/plastique
2665,876,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
2666,876,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
2667,876,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2668,876,1,Composition C-4,/obj/item/weapon/plastique
2669,877,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
2670,877,3,Strip gloves,/obj/item/clothing/gloves/black/strip
2671,877,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
2672,877,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
2673,877,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
2674,877,2,Detomatix PDA Cartridge,/obj/item/weapon/cartridge/syndicate
2675,878,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
2676,878,7,Miniature Energy Crossbow,/obj/item/weapon/gun/energy/crossbow
2677,878,6,Box of Throwing Weapons,/obj/item/weapon/storage/box/syndie_kit/throwing_weapon
2678,879,5,Energy Dagger,/obj/item/weapon/pen/edagger
2679,883,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
2680,883,7,Compressed Implant,/obj/item/weapon/implanter/storage
2681,883,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2682,884,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
2683,884,5,Chameleon-Projector,/obj/item/device/chameleon
2684,884,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
2685,884,1,Composition C-4,/obj/item/weapon/plastique
2686,884,1,Composition C-4,/obj/item/weapon/plastique
2687,885,5,Energy Dagger,/obj/item/weapon/pen/edagger
2688,885,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
2689,885,2,Detomatix PDA Cartridge,/obj/item/weapon/cartridge/syndicate
2690,885,5,Energy Dagger,/obj/item/weapon/pen/edagger
2691,885,1,No-Slip Brown Shoes,/obj/item/clothing/shoes/syndigaloshes
2692,885,1,Syndicate Soap,/obj/item/weapon/reagent_containers/food/snacks/soap/syndie
2693,885,3,Binary Translator Key,/obj/item/device/encryptionkey/binary
2694,886,3,High Explosive Mine,/obj/item/mine
2695,887,3,High Explosive Mine,/obj/item/mine
2696,887,5,Chameleon-Projector,/obj/item/device/chameleon
2697,887,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
2698,887,4,Armor Set,/obj/item/weapon/storage/box/syndie_kit/light_armor
2699,889,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
2700,889,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
2701,889,1,No-Slip Brown Shoes,/obj/item/clothing/shoes/syndigaloshes
2702,889,4,EMP Flashlight,/obj/item/device/flashlight/emp
2703,889,1,Syndicate Soap,/obj/item/weapon/reagent_containers/food/snacks/soap/syndie
2704,892,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
2705,892,7,Energy Sword,/obj/item/weapon/melee/energy/sword
2706,893,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
2707,893,6,Box of Throwing Weapons,/obj/item/weapon/storage/box/syndie_kit/throwing_weapon
2708,894,2,Chameleon Kit,/obj/item/weapon/storage/box/syndie_kit/chameleon
2709,894,5,Chameleon-Projector,/obj/item/device/chameleon
2710,895,4,Bag of C-4 explosives,/obj/item/weapon/storage/backpack/dufflebag/c4
2711,895,2,Chameleon Kit,/obj/item/weapon/storage/box/syndie_kit/chameleon
2712,895,4,Mulligan,/obj/item/weapon/reagent_containers/syringe/mulligan
2713,895,2,Chameleon Kit,/obj/item/weapon/storage/box/syndie_kit/chameleon
2714,895,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2715,895,2,Chameleon Kit,/obj/item/weapon/storage/box/syndie_kit/chameleon
2716,897,6,Stechkin Pistol,/obj/item/weapon/gun/projectile/automatic/pistol
2717,897,8,Power Fist,/obj/item/weapon/melee/powerfist
2718,897,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2719,897,2,9mm Handgun Magazine,/obj/item/ammo_box/magazine/m9mm
2720,897,2,Syndicate Silencer,/obj/item/weapon/silencer
2721,897,2,9mm Handgun Magazine,/obj/item/ammo_box/magazine/m9mm
2722,897,2,9mm Handgun Magazine,/obj/item/ammo_box/magazine/m9mm
2723,900,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
2724,900,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
2725,900,5,Chameleon-Projector,/obj/item/device/chameleon
2726,900,1,Sy-Code Book,/obj/item/weapon/syndcodebook
2727,902,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
2728,902,3,Binary Translator Key,/obj/item/device/encryptionkey/binary
2729,902,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2730,902,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
2731,903,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
2732,903,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
2733,903,4,Armor Set,/obj/item/weapon/storage/box/syndie_kit/light_armor
2734,903,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
2735,903,3,Binary Translator Key,/obj/item/device/encryptionkey/binary
2736,903,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
2737,903,2,Artificial Intelligence Detector,/obj/item/device/multitool/ai_detect
2738,903,1,No-Slip Brown Shoes,/obj/item/clothing/shoes/syndigaloshes
2739,904,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
2740,904,1,No-Slip Brown Shoes,/obj/item/clothing/shoes/syndigaloshes
2741,904,3,Strip gloves,/obj/item/clothing/gloves/black/strip
2742,904,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
2743,904,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
2744,905,3,Binary Translator Key,/obj/item/device/encryptionkey/binary
2745,905,1,No-Slip Brown Shoes,/obj/item/clothing/shoes/syndigaloshes
2746,905,1,Syndicate Soap,/obj/item/weapon/reagent_containers/food/snacks/soap/syndie
2747,905,1,Syndicate Soap,/obj/item/weapon/reagent_containers/food/snacks/soap/syndie
2748,905,1,Syndicate Soap,/obj/item/weapon/reagent_containers/food/snacks/soap/syndie
